temperature,humidity
19.78,99.96
34.56,40.39
18.89,99.96
23.37,74.57
20.95,96.05
20.3,65.29
20.29,61.38
28.89,38.92
20.01,99.96
38.55,32.57
18.36,96.05
24.19,99.96
20.71,97.52
33.55,44.29
19.6,99.96
20.29,65.78
18.6,96.54
27.63,57.96
19.61,97.52
20.58,61.87
20.17,97.03
35.47,49.66
17.83,99.96
21.15,75.54
20.33,63.82
34.53,81.89
18.67,97.03
26.08,64.31
16.31,99.96
24.3,69.2
20.03,97.52
27.64,64.31
18.62,98.49
35.31,80.91
18.75,99.96
34.49,62.36
30.3,68.71
29.64,55.52
26.98,99.96
30.25,52.59
26.55,54.55
21.63,77.5
27.14,81.4
20.67,60.41
35.5,51.62
33.7,56.99
32.39,48.2
25.39,66.75
20.88,55.04
24.42,62.85
34.05,55.04
25.73,54.06
31.46,69.2
20.08,81.4
32.53,53.08
20.82,77.01
32.88,47.22
20.44,83.84
30.44,63.34
19.39,86.29
30.08,52.59
17.16,99.96
34.68,42.83
20.69,62.85
35.47,47.71
20.5,82.87
37.71,44.29
19.95,81.4
30.82,91.17
19.73,77.01
20.2,60.89
20.73,65.78
31,54.55
19.02,85.8
29.59,67.73
18.38,84.33
28.72,62.36
18.44,89.21
25.29,75.54
19.88,80.43
27.3,99.96
19.14,82.87
35.33,36.97
20.6,60.89
27.44,71.15
13.71,99.96
24.7,75.05
17.67,94.59
24.63,72.13
20.54,86.29
20.36,62.36
17.33,90.19
23.3,73.59
12.37,99.96
23.64,76.52
18.75,81.4
22.13,83.36
15.89,94.59
23.12,77.5
17.16,91.17
23.18,76.03
17.22,89.7
17.04,88.24
17.32,88.73
17.02,94.59
16.32,92.14
22.72,61.38
23.32,99.96
35.62,29.16
31.55,79.94
31.75,40.88
20.44,67.24
33.09,79.94
27.52,39.9
30.56,73.1
28.27,44.29
26.27,46.25
25.25,53.57
25.64,55.04
25.82,63.82
24.16,62.85
25.66,58.45
25.88,62.36
22.64,81.4
23.66,67.73
22.66,74.57
21.72,88.24
19.57,99.96
20.79,95.07
20.63,93.12
23.21,79.45
23.38,74.57
20.36,99.96
21.39,82.87
18.35,87.26
19.34,99.96
20.1,97.03
20.6,96.54
20.26,67.24
19.51,99.47
20.33,98
20.29,66.75
18.66,87.75
20.08,99.96
20.9,90.19
19.83,93.61
20.15,98.49
20.13,99.96
19.54,99.47
18.93,99.96
19.34,96.54
18.12,99.96
18.89,99.96
19.47,96.05
18.34,99.96
17.73,92.14
17.81,99.96
18.27,99.96
17.69,97.52
19.5,99.96
19.07,99.96
18.2,99.96
20.34,96.05
18.18,99.96
17.74,99.96
19.79,97.52
19.08,99.96
18.63,95.56
16.61,99.96
21.03,93.12
17.39,99.96
17.05,96.05
20.03,66.75
17.37,98.49
16.69,95.56
16.04,98.49
20.02,68.22
16.26,99.96
15.06,99.96
15.96,99.96
16.51,95.07
15.91,90.68
12.55,99.96
15.86,99.96
11.61,99.96
19.88,65.78
17.58,99.96
16.41,82.87
17.46,71.15
13.25,99.96
19.78,66.75
14.96,87.26
14.39,72.61
15.15,90.19
12.3,84.33
14.97,80.43
12.3,81.89
16.89,63.82
15.2,86.29
14.63,63.82
11.94,85.8
9.39,84.82
12.72,76.03
11.99,77.98
11.85,78.96
11.59,81.4
11.58,76.52
10.46,82.38
11.19,86.29
9.72,99.96
12.71,74.57
11.33,86.29
9.8,86.29
9.1,99.96
10.64,83.84
10.49,85.8
10.67,84.82
19.61,63.34
8.43,99.96
8.93,93.61
9.57,98
8,99.96
13.02,91.66
7.34,99.96
11.42,78.96
7.14,99.96
9.03,92.63
7.72,90.19
11.63,79.94
8.4,88.24
12.45,72.61
11.87,77.5
12.95,84.33
8.29,89.21
9.03,99.96
9.21,99.96
19.72,59.43
8.93,88.73
14.12,79.94
9.68,85.8
20.51,68.71
19.68,59.92
15.43,77.01
15.63,78.96
19.73,59.43
15.32,78.47
22.28,61.38
16.07,80.43
19.17,75.54
12.37,78.47
24.74,77.01
30.01,63.82
21.09,92.14
21.54,99.96
20.15,66.27
26.81,68.71
27.03,97.03
20.16,65.29
28.37,95.56
28.35,65.78
25.5,64.8
27.23,66.75
27.81,96.05
23.1,94.1
23.79,89.21
19.31,99.96
20.03,67.24
20.72,99.96
21.62,88.24
21.6,95.56
20.13,94.1
20.12,67.73
21.32,93.12
16.7,99.96
19.34,97.52
18.35,99.96
19.26,99.96
18.48,99.96
17.65,99.96
17.35,99.96
36.22,47.22
38.52,21.83
32.65,49.18
35.96,69.68
32.23,50.15
28.3,57.96
28.39,52.59
31.13,40.39
23.68,74.08
20.44,65.29
21.35,74.57
20.87,79.45
22.96,74.08
25.76,32.09
18.47,82.38
17.63,99.96
12.85,99.96
24.28,62.85
20.05,67.24
16.25,92.14
24.88,35.02
20.32,86.77
11.39,99.96
15.26,92.14
19,91.66
22.92,36.97
15.22,98.49
18.49,75.54
19.85,66.27
20.31,65.29
22.21,36.97
19.69,66.75
14.37,99.47
16.34,68.22
13.82,78.47
12.65,83.84
20.88,54.55
18.37,70.66
14.08,79.94
16.4,95.07
21.17,53.08
18.71,64.31
19.71,62.85
17.42,71.64
19.69,62.36
19.82,61.38
18.36,61.38
20.79,61.87
23.32,52.59
17.05,71.64
15.61,75.05
19.78,60.41
18.98,99.96
17.57,76.52
24.15,60.89
23.92,62.36
19.82,60.89
22.75,86.77
24.06,69.68
23.88,99.96
23.9,83.84
27.81,94.59
26.04,73.59
26.46,98
16.75,99.96
15.87,99.96
15.48,99.96
16.38,99.47
20.15,64.31
18,63.82
21.49,57.96
16.74,53.57
17.42,59.43
17,68.22
15.49,63.34
17.49,64.8
19.55,88.73
17.25,68.22
17.21,56.01
19.76,60.41
21.76,82.87
14.67,99.96
14.44,99.96
11.02,99.96
15.33,99.47
11.08,99.96
14.48,99.96
15.68,87.75
15.49,99.96
15.32,99.96
15.27,99.96
14.08,99.96
12.15,99.96
14.97,99.96
15.38,99.96
11.46,99.96
15.26,99.96
15.24,96.05
13.89,99.96
15.29,98
15.31,97.52
14.18,99.96
11.31,99.96
15.33,97.52
11.15,99.96
19.78,64.8
14.8,99.96
14.2,99.96
13.78,99.96
13.76,99.96
13.88,99.96
19.76,66.75
13.44,99.96
15.66,95.56
19.73,67.24
11.38,99.96
16.67,94.1
11.38,99.96
12.8,99.96
16.37,93.12
16.75,87.75
16.77,92.14
15.88,86.29
17.01,89.7
17.87,83.36
17.85,87.26
18.33,82.87
27.1,99.96
18.65,80.43
18.97,98
25.56,99.96
20,70.17
18.98,79.94
12.5,99.96
19.76,64.8
17.9,92.63
18.24,78.47
17.76,72.13
18.42,97.52
22.83,99.96
19.38,76.03
17.82,77.01
13.92,99.96
20.67,72.13
20.63,73.59
25.09,59.92
19.78,56.01
23.49,89.7
19.68,55.52
12.63,81.4
22.98,92.63
19.66,93.61
20.19,68.71
18.26,66.27
12.62,84.33
14.48,74.08
9.36,99.96
10.41,83.84
12.78,86.29
13.23,84.82
10.33,86.29
14.63,70.66
10.52,86.29
9.29,96.54
11.87,87.26
12.27,91.66
11.86,87.75
13.87,86.29
11.73,85.8
10.02,99.96
9.37,96.54
10.08,85.8
10.08,99.96
12.14,87.75
10.02,90.19
10.82,99.96
15.15,77.98
15.93,78.96
12.62,92.14
9.72,97.52
12.55,91.66
13.95,84.82
12.75,86.77
15.47,74.08
17.71,79.94
17.06,71.64
16.77,70.66
23.98,87.75
18.55,63.34
21.35,64.8
23.81,88.73
20.44,67.24
19.88,67.73
21.63,61.87
20.66,68.22
20.22,57.96
21.4,52.11
22.18,60.41
27.47,78.96
28.24,50.15
25.95,54.06
20.58,66.75
25.45,55.52
24.4,55.04
27.63,56.99
27.5,53.08
21.27,64.8
26.18,46.25
25.86,56.5
23.97,44.78
24.08,48.69
17.87,55.04
16.18,61.87
16.32,62.85
18.83,65.78
18.32,94.59
15.65,72.13
13.79,72.13
15.12,73.1
16.08,70.17
20.7,87.75
17.45,67.73
20.16,72.61
17.34,70.17
18.85,74.57
15.97,79.45
15.57,71.15
15.88,74.08
14.67,77.5
15.46,82.87
15.72,73.59
14.79,76.03
15.1,79.45
15.37,80.91
15.65,77.98
12.38,99.96
11.72,82.87
10.43,99.96
14.53,78.96
13.14,84.33
19.65,55.52
12.64,82.87
11.38,81.89
19.62,55.04
9.9,87.75
10.64,87.75
19.68,55.04
11.82,89.21
9.18,99.96
10.01,85.31
26.72,46.73
30.63,37.95
30.82,73.59
31.33,38.92
27.4,49.66
10.04,99.96
12.7,98.49
12.36,99.96
9.96,99.96
14.97,85.8
3.44,99.96
10.74,99.96
10.57,96.05
9.08,99.96
15.18,99.96
8.64,99.96
9.77,97.03
10.31,95.07
4.19,99.96
9.01,99.96
8.76,99.96
19.72,60.89
16.14,90.19
13.59,80.91
8.46,99.96
11.76,96.54
24.83,94.59
19,78.96
22.46,65.29
22.73,63.82
26.64,91.66
28.98,57.96
19.75,62.36
26.31,59.43
19.69,65.29
28.7,90.19
19.79,64.8
26.11,50.64
21.8,55.04
19.85,57.48
22.08,54.55
28.02,40.88
20.09,64.31
22.02,92.63
30.26,36.97
17.08,76.03
17.07,81.4
16.09,75.05
16.65,82.38
15.74,77.01
16.43,83.84
10.34,99.96
19.76,59.92
9.78,99.96
14.59,83.84
8.91,99.96
19.76,59.92
16.02,83.36
16.74,83.84
16.62,92.63
12.78,99.96
6.58,99.96
7.3,99.96
12.38,93.61
12.11,99.96
12.35,99.96
13.1,89.7
26.45,60.89
26.58,58.45
29.61,46.73
26.62,57.48
28.09,50.15
30.49,30.62
28.87,46.25
30.45,32.57
34.69,74.08
20.13,65.78
32.11,44.29
36.5,23.79
22.17,97.52
18.91,77.01
17.14,71.64
22.14,58.94
29.96,79.94
7.85,89.7
8.84,92.63
11.59,91.66
13.05,90.68
8.18,99.96
13.82,94.59
12.2,82.87
20.47,64.31
19.71,59.92
31.19,99.96
9.32,97.03
13.18,95.56
7.61,92.63
8.74,99.96
19.69,60.89
31.53,45.27
9.06,96.05
13.03,93.61
8.32,88.73
38.07,72.13
9.04,92.14
13.23,99.96
11.12,99.96
13.13,99.96
36.5,68.22
20.46,62.36
20.37,65.78
14,95.56
31.53,49.66
16.59,82.38
35.52,70.66
16.6,85.8
32.3,40.88
34.66,37.46
30.67,43.32
20.4,63.34
37.35,20.86
14.69,93.61
31.69,52.11
16.6,85.31
31.34,42.34
14.81,91.66
17.87,87.75
14.14,98.98
16.7,88.24
20.47,64.8
24.1,63.34
30.02,55.52
16.54,90.19
15.59,99.47
25.17,98.49
10.95,99.96
24.14,71.15
15.92,92.14
22.7,71.64
15.8,91.66
22.28,77.01
15.84,97.52
25.16,58.94
36.41,34.53
24.74,60.41
20.41,61.87
19.09,99.47
20.47,65.29
18.81,84.33
35.45,48.69
19.96,65.29
17.26,86.77
19.85,69.2
35.19,47.22
15.76,89.7
14.86,96.05
18.56,85.31
16.73,90.19
23.78,36.48
20.27,62.36
18.24,97.52
21.29,80.43
16.1,89.7
26.19,64.31
15.9,75.05
29.9,56.5
17.8,81.89
36.42,53.57
16.82,69.68
20.83,83.36
14.41,93.12
32.4,48.2
11.84,99.96
24.9,67.73
18.07,79.94
22.8,56.99
21.08,60.89
29.63,77.5
16.53,80.91
28.78,43.8
16.41,81.89
24.3,53.08
21.06,71.64
30.96,52.59
12.51,83.84
29.6,56.01
14.74,84.82
20.43,60.89
15.65,68.71
23.21,56.5
15.45,98.49
17.72,95.07
21.64,40.39
17.71,89.7
19.31,73.59
17.28,94.1
21.41,64.8
14.1,97.52
15.42,97.52
17.7,88.73
15.52,96.05
19.4,85.8
18.5,70.17
19.19,85.8
15.38,97.52
27.03,43.32
15.42,98.49
29.22,53.57
21.82,59.43
24.13,65.78
21.62,62.36
29.71,54.06
19.73,59.92
29.98,78.96
21.33,68.71
24.47,59.43
24.79,66.27
24.39,55.04
23.72,69.68
31.85,42.34
19.62,60.41
20.89,65.29
23.36,75.54
20.73,63.34
23.6,62.36
21.28,72.13
26.34,64.8
30.24,43.32
24.84,69.68
20.29,66.27
23.15,81.4
23.98,56.99
21.94,81.4
20.08,68.22
19.86,61.38
20.91,99.96
25.18,63.34
23.6,59.92
28.05,59.92
23.99,68.22
27.34,95.56
23.82,63.82
23.58,86.29
26.13,59.43
23.81,80.43
19.54,99.96
24.3,85.8
22.7,62.85
25.28,64.31
22.73,63.34
24.8,73.1
22.28,62.85
19.73,61.87
21.01,90.19
16.73,79.45
21.59,80.43
19.79,59.43
20.18,79.94
16.89,83.36
18.99,75.05
19.78,59.43
17.73,74.57
16.92,80.91
21.17,99.96
16.38,85.31
20.37,65.78
15.16,90.19
32.82,55.04
8.14,99.96
26.37,69.2
13.06,95.56
34.31,50.15
15.71,83.84
20.58,74.57
12.95,96.05
18.93,99.96
11.69,96.54
18.65,93.12
11.46,97.03
26.75,65.78
11.07,98
27.46,76.52
15.43,84.33
35.74,48.2
11.79,99.96
17.93,94.1
14.4,96.05
17.91,89.7
12.25,99.47
20.36,65.29
12.55,98.49
17.72,86.77
11.12,98.98
17.89,94.1
11.59,93.61
13.9,99.96
10.99,94.59
17.74,88.24
11.42,95.56
17.68,95.07
19.61,61.87
17.67,88.73
10,97.03
17.83,95.07
10.05,99.96
14.34,98.98
12.65,98.49
19.93,63.82
4.29,99.96
20.36,65.29
9.98,97.03
17.44,89.7
3.15,99.96
14.04,98.49
14.46,99.96
31.47,47.22
8.33,99.96
18.16,87.26
8.64,99.96
18.31,86.77
18.05,99.96
33.46,45.27
25.86,61.87
32.88,54.55
15.02,73.59
36.78,74.57
16.27,97.52
32.42,44.78
19.92,99.96
38.61,42.83
20.82,76.52
28.79,55.52
25.16,59.43
20.36,65.29
26.83,92.14
24.87,73.59
29.05,52.59
30.38,64.31
24.34,69.68
26.26,74.57
28.67,43.32
23.83,77.5
28.69,62.85
37.33,72.13
30.14,86.77
34.68,49.66
29.68,55.52
33.12,43.32
34.08,42.34
24.4,72.61
34.93,71.64
19.45,80.91
29.91,34.04
32.66,56.01
34.77,38.43
30.13,53.08
26.3,63.34
37.69,38.43
32.57,45.27
26.09,80.43
35.54,72.61
37.04,46.25
32.61,43.32
37.75,45.76
34.99,49.18
34.69,39.41
22.58,35.99
39.39,69.68
28.73,99.96
33.02,44.78
25.09,78.47
36.3,38.92
21.72,99.96
24.76,78.47
18.73,99.96
21.04,76.52
19.81,99.96
26.03,68.71
20.2,68.71
24.22,70.66
20.83,99.96
36.99,43.8
18.97,99.96
22.76,77.5
18.68,99.96
22.89,73.59
19.31,99.96
27.61,64.31
16.58,99.96
28.9,93.61
17.05,99.96
29.44,67.24
18.42,99.96
28.24,62.85
18.96,99.96
23.94,77.5
18.16,99.96
36.71,37.95
17.84,99.96
20.3,64.31
19.98,66.27
41.51,64.31
18.11,99.96
28.99,71.64
17.93,99.96
27.79,99.96
17.93,99.96
41.72,59.43
20.08,67.73
25.79,72.13
17.86,99.96
27.05,72.61
17.38,99.96
26.38,69.68
18.3,99.96
38.37,32.57
16.92,99.96
20.48,64.8
18.07,99.96
39.39,40.39
17.68,99.96
39.03,31.11
16.1,99.96
22.66,88.24
17.19,99.96
25.83,68.71
14.73,99.96
24.46,78.96
17.03,96.05
22.31,75.05
14.77,99.96
38.54,32.57
19.81,65.29
21.57,67.73
12.88,99.96
25.51,74.08
14.64,99.96
15.42,99.96
14.9,99.96
25.08,99.96
15.49,97.52
19.12,92.14
15.46,99.96
27.8,50.64
15.06,98.49
25.67,69.2
14.12,99.96
25.33,67.24
15.01,97.03
26.37,57.96
15.08,96.05
25.2,56.99
15.23,98
23.29,75.05
19.92,65.78
21.32,90.19
14.68,99.96
28.75,53.08
14.74,99.96
27.57,55.52
15.09,98
30.5,61.38
15.49,99.96
37.76,35.02
15.4,99.96
20.44,64.8
15.33,98
27.76,56.01
15.34,96.05
26.72,89.21
15.39,95.56
28.46,43.8
19.88,65.78
24.55,71.15
15.59,88.73
23.28,84.33
15.43,88.73
25.49,57.48
13.9,99.96
20.14,90.68
15.7,86.77
21.12,81.4
14.7,99.96
20.32,93.12
14.38,99.96
18.07,95.07
11.38,99.96
15.95,99.96
14.99,99.96
23.8,82.87
13.62,99.96
18.25,99.96
11.57,99.96
22.04,85.31
13.04,99.96
21.03,86.77
10.92,99.96
17.51,97.03
14.59,98.98
17.71,98
15.05,99.96
20.41,64.8
19.66,64.8
17.91,99.96
17.08,76.03
14.42,99.96
19.63,63.82
19.98,66.75
12.68,99.96
35.7,30.13
18.33,77.98
22.84,82.87
21.28,74.08
32.98,56.5
13.97,99.96
13.67,99.96
16.95,73.1
20.17,74.08
13.92,99.96
35.21,60.41
18.92,77.5
33.15,56.01
20.18,66.27
21.25,64.8
17.16,73.59
17.14,91.17
13.86,99.96
29.02,39.41
18.66,65.78
17.66,93.12
14.94,68.22
16.44,95.07
19.71,58.94
31.1,78.96
12.75,74.08
30.28,54.06
15.29,77.98
29.04,39.9
20.07,71.15
20.69,64.31
16.39,73.1
20.31,69.2
15.62,78.96
20.26,67.24
11.16,83.36
23.05,66.27
12.05,83.36
26.92,59.43
12.96,86.29
27.95,83.84
13.59,84.82
23.5,57.96
15.51,82.87
23,67.24
14.28,84.82
26.18,61.38
15.77,70.66
16.49,93.12
13.52,71.15
16.09,95.56
15.7,64.31
17.97,96.54
26.15,60.41
15.93,95.56
22.91,57.96
12.07,99.96
21.87,57.48
15.88,99.47
23.75,54.06
24.71,62.85
11.29,89.7
24.58,65.78
11.17,96.54
21.89,77.5
11.93,81.89
19.84,96.54
19.71,59.43
18.54,98.49
10.24,97.52
19.82,67.24
8.39,89.21
21.03,70.17
11.69,89.21
29.16,44.78
21.68,84.82
19.35,88.73
16.28,59.43
19.28,88.24
20.87,58.94
19.74,76.52
24.3,45.27
16.03,94.59
24.57,67.73
22.77,49.66
24.85,61.87
20.68,72.13
23.72,75.05
20.15,69.2
31.26,39.41
22.73,62.85
36.32,34.53
20.01,70.66
37.42,73.59
23.99,67.24
40.69,28.18
18.98,78.96
30.15,36.48
18.47,81.4
32.77,49.66
18.31,99.96
30.6,50.64
19.79,65.78
32.09,41.36
19.7,70.17
20.5,64.8
17.77,77.5
20.51,64.8
18.41,81.89
26.13,61.87
17.7,97.52
16,92.14
19.32,72.61
18.79,78.47
18.31,79.45
19.56,91.17
18.29,82.38
15.55,99.96
17.01,80.43
16.95,82.87
20.51,63.82
22.71,52.59
17.44,87.26
19.19,86.29
19.76,64.8
30.6,51.13
18.93,77.98
37.22,74.08
18.6,85.8
23.43,72.13
16.26,83.36
24.66,57.48
18.17,79.45
22.72,84.33
18.94,83.84
20.85,96.05
15.61,99.96
21.28,81.4
18.18,86.77
21.27,86.29
17.1,93.12
20.26,87.75
14.81,99.96
22.8,74.57
17.96,87.26
16.95,99.96
39.21,33.06
22.66,86.29
16.93,86.77
21.01,91.17
17.88,87.26
18.65,91.17
17.28,87.75
21.16,71.15
17.89,79.94
18.95,92.63
31,51.13
20.43,65.78
40.5,60.41
15.47,99.96
16.34,83.84
20.41,63.34
16.75,85.8
14.8,99.96
17.11,86.77
20.84,91.17
17.61,84.82
22.4,75.05
37.86,63.82
20.52,76.52
17.78,78.47
14.11,99.96
36.63,65.29
17.73,99.96
35.64,41.85
17.55,97.03
35.6,42.34
17.24,87.26
17.56,77.5
17.28,98
17.63,81.4
22.01,74.57
18.76,78.96
17.47,99.96
17.54,84.82
17,98.49
16.5,95.07
20.41,76.52
15.21,88.24
20.43,65.78
17.99,73.59
16.2,98
14.29,99.96
16.46,98
16.51,84.33
15.81,98.49
14.27,89.7
16.23,99.96
17.47,81.89
21.59,61.38
14.14,90.68
15.19,99.47
14.2,93.12
14.83,99.96
17.83,82.38
21.58,74.57
15.76,84.33
20.4,63.82
17.79,75.05
20.31,63.34
16.22,90.19
16.91,99.96
16.36,91.17
20.86,76.03
17.23,86.77
14.84,99.96
20.41,63.34
15.58,99.47
15.83,84.82
16.15,99.47
16.55,88.24
18.65,88.24
16.41,82.38
19.16,99.96
16.53,93.61
14.72,99.96
16.78,92.63
21.06,55.52
16.95,92.63
19.83,84.33
17.64,85.8
12.28,99.96
17.85,85.31
13.91,99.96
17.17,97.03
16.8,99.96
14.24,96.05
20.41,62.36
14.91,99.96
11.53,99.96
16.61,92.63
13.91,99.96
16.7,97.52
21.91,70.17
15.38,99.96
27.35,58.45
16.88,94.1
22.81,68.71
11.86,99.96
18.73,82.87
17.72,97.52
18.44,99.96
15.65,93.61
17.28,99.96
21.95,85.31
20.03,65.29
17.03,92.14
18.56,99.96
16.32,91.66
17.02,99.96
17.72,83.84
18.57,99.96
15.18,99.96
19.92,89.7
15.85,95.56
16.54,99.96
15.92,94.1
20.08,68.71
15.65,93.61
18.94,89.7
17.72,83.84
15.55,99.96
19.66,89.21
20.73,91.17
21.92,78.96
14.91,99.96
12.98,99.96
19.92,65.29
17.27,94.1
15.11,95.07
12.89,99.96
16.47,87.75
15.91,94.59
12.98,99.96
18.35,84.33
16.87,81.4
19.65,97.52
17.19,82.38
13.17,99.96
15.1,90.19
13.62,99.96
14.24,99.96
17.49,96.05
15.77,88.73
18.84,87.26
19.5,61.87
18.48,99.96
14.71,87.75
18.24,99.96
17.36,99.96
17.85,92.63
14.91,77.01
16.85,90.68
20.57,96.54
19.28,96.54
18.94,83.84
19.41,85.8
20.39,99.96
20.43,61.87
19.95,98.98
18.34,84.33
19.51,99.96
17.5,99.96
18.91,99.96
17.5,92.14
21.62,83.36
13.36,99.96
19.21,81.89
18.55,87.75
20.23,95.07
18.8,94.59
18.82,99.96
19.16,84.33
18.77,99.96
16.12,93.12
19.02,99.96
16.89,99.96
19,99.96
18.9,99.47
17.67,90.19
18.24,98.49
18.52,99.96
18.14,90.19
18.02,99.96
17.48,90.68
18.32,99.96
18.25,90.68
18.61,99.96
17.9,99.96
19.32,96.54
16.7,93.12
18.84,99.96
20.29,64.8
19.05,93.61
17.96,99.96
17.32,99.96
15.78,96.05
19.87,97.52
11.89,99.96
19.99,66.75
22.19,86.77
19.51,99.96
15.34,96.05
28.35,62.36
17.58,98
20.8,89.21
15.52,96.05
16.29,98
17.21,96.54
17.81,92.63
18.88,94.59
16.08,97.03
18.57,95.56
14.84,99.96
18.47,88.24
16.13,97.03
20.49,87.75
16.67,66.75
13.79,98.49
14.59,68.71
15.79,98
14.87,97.52
14.06,99.96
13.56,72.13
17.18,92.14
14.94,74.08
18.72,82.38
13.48,76.03
19.24,83.84
9.95,83.84
15.8,99.96
12.24,73.59
19.95,70.66
12.22,85.31
15.2,99.96
13.52,99.47
15.34,93.61
12.97,76.03
13.75,99.96
12.42,72.13
17.88,78.47
12.31,72.13
16.45,99.96
9.23,84.82
18.44,86.77
11.94,79.45
14.16,99.96
11.54,76.52
12.26,99.96
10.63,79.94
18.72,81.89
12.35,79.45
20.31,65.78
10.44,86.29
18.81,84.33
9.29,99.96
13.57,99.96
10.69,83.84
18.84,80.43
10.52,93.61
17.09,81.89
19.55,62.36
16.12,86.29
10.34,87.26
18.81,79.94
11.59,80.43
20.3,66.75
9.1,99.96
18.5,80.43
9.77,86.29
18.72,82.38
19.65,62.85
13.2,99.96
7.84,87.75
7.42,99.96
9.14,97.03
16.93,90.68
8.5,99.96
16.7,81.89
20,60.41
14.39,95.07
19.82,56.01
17.63,99.96
18.25,56.99
7.36,99.96
22.63,52.59
19.04,76.03
26.5,56.99
18.34,83.36
19.16,62.36
17.39,80.91
18.28,69.2
17.36,99.47
18.3,63.34
17.49,78.96
24.24,54.06
20.27,65.29
19.79,55.52
19.14,78.47
21.39,58.45
14.62,99.96
17.77,73.1
18.2,82.87
17.1,73.1
17.91,83.36
18.14,76.03
17.86,81.4
16.52,72.61
22.66,77.5
15.6,77.5
16.55,86.29
15.5,76.52
16.92,98
16.88,98.49
20.26,65.29
15.46,84.33
18,81.4
16.42,99.47
18.01,86.77
15.34,75.05
17.97,86.77
15.4,73.59
17.9,81.4
15.16,77.98
17.8,86.77
15.27,72.61
17.9,80.91
11.31,85.31
18.74,81.4
14.29,80.43
17.96,99.96
11.55,85.31
18.82,78.96
15.46,79.45
26.27,69.2
14.62,70.66
18.43,80.43
13.11,82.38
17.1,93.12
14.58,72.61
18.27,98
14.61,74.08
14.6,99.96
9.16,99.96
19.46,92.14
12.81,76.52
20.44,65.29
14.2,78.96
34.88,83.36
13.3,82.38
29.52,66.75
11.12,83.84
19.23,96.54
12.48,84.33
34.95,53.08
13.92,71.15
16.23,87.75
11.15,84.33
25.98,73.1
12.01,85.31
28.02,64.31
10.38,82.38
14.2,88.73
9.83,83.36
18.11,72.13
10.38,84.33
16.39,90.68
12.58,79.94
16.99,81.4
11.46,84.33
23.01,72.61
12.56,79.45
14.23,99.96
9.9,86.29
17.85,81.89
14.4,76.03
15.63,99.96
10.76,95.07
19.33,79.45
11.99,90.68
18.04,99.96
12.04,86.77
18.75,80.91
13.22,85.8
18.27,87.75
14.52,73.59
17.74,84.33
11.93,88.24
17.49,80.43
11.94,88.24
27.09,55.04
9.06,99.96
17.16,81.89
14.65,72.13
17.49,81.4
9.39,96.54
17.15,87.26
14.74,70.66
12.44,99.96
12.41,91.66
16.53,88.24
14.66,71.15
26.26,70.17
12.48,91.17
31.71,64.8
9.96,99.96
16.85,92.14
13.41,84.82
16.21,86.29
13.95,76.03
29.7,49.66
19.71,55.04
16.2,89.21
13.5,85.31
16.82,92.14
15.36,81.4
15.82,89.7
11.12,99.96
34.8,79.45
13.09,89.7
16.55,93.12
14.35,84.82
14.77,91.66
15.71,79.45
30.35,48.69
16.62,83.36
14.89,91.66
14.79,80.43
16.37,93.61
19.32,73.59
15.03,90.68
25.81,56.5
14.85,98.98
16.17,78.96
36.08,40.88
27.23,52.11
31.73,50.15
26.16,55.52
14.62,94.1
19.13,63.82
22.81,88.24
24.76,53.08
26.73,55.04
25.54,82.87
27.61,44.78
22.2,50.15
24.76,45.76
26.59,45.76
20.43,66.27
26.01,46.25
25.15,45.76
27.34,53.08
24.39,55.04
23.28,47.71
20.68,64.8
19.89,57.48
22.84,57.96
23.79,48.2
22.53,50.15
28.1,80.91
23.5,63.82
19.62,63.34
21.95,71.15
19.79,57.96
17.96,99.96
19.1,73.1
16.75,99.96
18.33,76.52
13.23,99.96
17.44,82.38
16.75,99.96
17.3,71.15
22.9,62.85
15.8,95.56
8.03,99.96
7.63,99.96
19.69,65.78
15.61,86.29
13.64,99.96
14.5,99.47
8.09,99.96
15.44,89.21
16.36,79.94
17.46,86.29
18.19,88.73
17.91,84.82
17.32,79.94
25.38,90.19
18.24,76.52
20.03,75.05
16.24,94.1
19.68,64.31
16.45,85.31
16.41,84.82
16.09,90.19
16.87,84.82
17.14,83.84
13.72,95.56
19.71,65.29
17.39,82.87
18.93,86.29
19.14,70.17
20.24,64.8
19.98,65.78
19.75,65.78
16.49,79.45
15.71,76.52
17.06,71.64
18.06,75.05
21.66,94.1
15.45,99.96
14.58,78.47
14.4,81.89
14.57,82.38
14.18,84.33
10.14,99.96
14.56,81.89
11.27,99.96
11.67,99.96
14.28,76.03
12.88,83.84
14.21,87.26
13.31,88.73
12.82,86.77
12.69,87.26
13.82,86.77
12,84.33
11.61,92.63
13.3,86.77
10.25,99.96
13.81,84.33
11.15,98
12.07,91.66
11.75,93.61
14.3,83.36
12.16,88.24
11.23,94.59
12.42,88.73
11.68,86.77
11.63,93.12
8.47,99.96
10.87,95.56
11.68,93.61
10.27,95.56
11.92,89.7
14.44,70.66
10,99.96
9.31,95.56
14.51,73.59
14.46,74.08
5.96,99.96
10.9,88.24
5.96,99.96
7.83,99.47
11.03,87.26
14.58,72.61
4.88,99.96
10.91,86.77
11.05,85.8
11.83,84.33
19.72,59.92
19.75,59.92
10.9,87.26
15.79,75.54
7.8,99.47
17.02,71.64
18.5,71.15
25.21,50.15
12.41,99.96
