Time,x,y,z
2025-03-03T11:40:50.762000,-0.61,-0.24,0.43
2025-03-03T11:40:51.149882,0.06,-0.18,0.55
2025-03-03T11:40:51.563615,-0.18,-0.18,0.55
2025-03-03T11:40:51.945664,-0.43,-0.18,0.49
2025-03-03T11:40:52.306725,0.49,-0.12,0.73
2025-03-03T11:40:52.693854,0.67,-0.18,0.73
2025-03-03T11:40:53.091587,-0.24,-0.06,0.43
2025-03-03T11:40:53.622800,1.28,-0.06,0.85
2025-03-03T11:40:54.003014,-0.79,-0.24,0.37
2025-03-03T11:40:54.411432,-0.18,-0.18,0.55
2025-03-03T11:40:54.835505,0.43,-0.06,0.67
2025-03-03T11:40:55.215446,0.06,-0.18,0.61
2025-03-03T11:40:55.609844,-0.12,-0.18,0.61
2025-03-03T11:40:56.021809,0.12,-0.12,0.61
2025-03-03T11:40:56.432244,0.0,-0.18,0.61
2025-03-03T11:40:56.846050,-0.18,-0.18,0.55
2025-03-03T11:40:57.268711,0.31,-0.18,0.61
2025-03-03T11:40:57.668026,1.04,-0.12,0.79
2025-03-03T11:40:58.108665,0.18,0.0,0.61
2025-03-03T11:40:58.911598,1.22,-0.06,0.85
2025-03-03T11:40:59.313676,-1.22,-0.24,0.31
2025-03-03T11:40:59.748323,-0.98,-0.24,0.37
2025-03-03T11:41:00.381493,1.34,0.0,0.85
2025-03-03T11:41:00.803743,0.73,0.18,0.79
2025-03-03T11:41:01.180762,-1.22,-0.24,0.31
2025-03-03T11:41:01.581246,-2.38,-0.37,0.0
2025-03-03T11:41:01.945261,-1.1,-0.31,0.37
2025-03-03T11:41:02.367883,0.61,-0.18,0.73
2025-03-03T11:41:02.760434,-0.06,-0.12,0.61
2025-03-03T11:41:03.308856,1.1,-0.12,0.73
2025-03-03T11:41:03.691915,-0.12,-0.18,0.49
2025-03-03T11:41:04.071460,-0.55,-0.12,0.43
2025-03-03T11:41:04.433572,0.61,-0.06,0.73
2025-03-03T11:41:04.788254,-1.22,-0.24,0.24
2025-03-03T11:41:05.317945,1.53,-0.18,1.04
2025-03-03T11:41:05.846701,2.75,0.06,1.22
2025-03-03T11:41:06.316491,-1.04,-0.18,0.49
2025-03-03T11:41:06.843494,-1.77,-0.06,0.24
2025-03-03T11:41:07.509512,-2.5,-0.37,0.0
2025-03-03T11:41:08.689520,-1.28,-0.24,0.31
2025-03-03T11:41:09.267760,1.04,-0.12,0.79
2025-03-03T11:41:09.777267,0.61,-0.12,0.67
2025-03-03T11:41:10.296676,-1.22,-0.24,0.31
2025-03-03T11:41:10.855210,-1.89,-0.31,0.18
2025-03-03T11:41:11.248951,1.34,0.24,0.85
2025-03-03T11:41:11.651388,-1.59,-0.37,0.18
2025-03-03T11:41:12.040598,-0.85,-0.24,0.37
2025-03-03T11:41:12.528453,1.28,-0.06,0.85
2025-03-03T11:41:12.911246,0.37,-0.12,0.67
2025-03-03T11:41:13.288461,-0.55,-0.24,0.43
2025-03-03T11:41:13.665724,0.73,-0.06,0.67
2025-03-03T11:41:14.027523,-2.01,-0.31,0.12
2025-03-03T11:41:14.384935,0.85,-0.12,0.79
2025-03-03T11:41:14.741943,1.4,-0.06,0.85
2025-03-03T11:41:15.727492,-1.59,-0.24,0.24
2025-03-03T11:41:16.620936,-1.34,-0.18,0.31
2025-03-03T11:41:17.137009,1.28,-0.06,0.85
2025-03-03T11:41:17.890369,-1.04,-0.18,0.31
2025-03-03T11:41:18.462899,-1.65,-0.31,0.24
2025-03-03T11:41:19.089768,0.85,-0.18,0.73
2025-03-03T11:41:19.451622,1.65,0.06,0.98
2025-03-03T11:41:19.833099,-3.97,0.12,-0.37
2025-03-03T11:41:20.185828,0.12,-0.31,0.61
2025-03-03T11:41:20.579329,0.79,0.12,0.73
2025-03-03T11:41:20.942484,0.37,-0.18,0.67
2025-03-03T11:41:21.417764,-1.34,-0.06,0.24
2025-03-03T11:41:21.810140,0.98,-0.18,0.79
2025-03-03T11:41:22.167917,-10.38,-0.92,-1.46
2025-03-03T11:41:22.550663,-4.94,-0.12,-0.49
2025-03-03T11:41:22.933766,0.67,-0.12,0.79
2025-03-03T11:41:23.330315,2.81,0.06,1.22
2025-03-03T11:41:23.734815,0.49,-0.12,0.67
2025-03-03T11:41:24.185474,-2.08,-0.37,0.12
2025-03-03T11:41:24.579946,0.73,-0.18,0.79
2025-03-03T11:41:24.993493,0.37,-0.06,0.67
2025-03-03T11:41:25.390130,-1.28,-0.18,0.31
2025-03-03T11:41:25.779642,-0.31,-0.12,0.49
2025-03-03T11:41:26.179553,0.73,-0.24,0.73
2025-03-03T11:41:26.681506,0.0,-0.37,0.61
2025-03-03T11:41:27.166910,0.31,-0.12,0.67
2025-03-03T11:41:27.693358,0.73,-0.12,0.73
2025-03-03T11:41:28.366461,-0.49,-0.24,0.43
2025-03-03T11:41:28.725295,0.55,-0.12,0.73
2025-03-03T11:41:29.084650,-0.18,-0.12,0.49
2025-03-03T11:41:29.438540,-0.37,-0.18,0.49
2025-03-03T11:41:29.792403,1.65,-0.12,0.92
2025-03-03T11:41:30.178063,0.43,-0.24,0.67
2025-03-03T11:41:30.582222,-0.55,-0.24,0.43
2025-03-03T11:41:30.967099,-0.31,-0.18,0.49
2025-03-03T11:41:31.362119,1.34,-0.12,0.92
2025-03-03T11:41:31.744852,0.73,-0.06,0.73
2025-03-03T11:41:32.138257,-1.46,-0.24,0.24
2025-03-03T11:41:32.568176,0.24,-0.12,0.61
2025-03-03T11:41:32.976613,1.04,-0.12,0.79
2025-03-03T11:41:33.339835,-1.1,-0.24,0.37
2025-03-03T11:41:33.733910,0.06,-0.12,0.67
2025-03-03T11:41:34.099382,0.37,-0.12,0.61
2025-03-03T11:41:34.454894,-0.43,-0.18,0.49
2025-03-03T11:41:34.817009,0.43,-0.06,0.67
2025-03-03T11:41:35.173547,0.12,-0.12,0.61
2025-03-03T11:41:35.517969,0.12,-0.12,0.61
2025-03-03T11:41:35.900105,-0.43,-0.18,0.49
2025-03-03T11:41:36.274914,0.24,-0.18,0.61
2025-03-03T11:41:36.655481,0.43,-0.18,0.73
2025-03-03T11:41:37.040506,0.49,-0.12,0.67
2025-03-03T11:41:37.383910,-0.55,-0.18,0.43
2025-03-03T11:41:37.748821,0.55,-0.12,0.67
2025-03-03T11:41:38.100224,0.61,-0.12,0.73
2025-03-03T11:41:38.482948,0.06,-0.12,0.49
2025-03-03T11:41:38.856582,-0.49,-0.18,0.49
2025-03-03T11:41:39.214690,0.43,-0.12,0.67
2025-03-03T11:41:39.602419,-0.31,-0.18,0.49
2025-03-03T11:41:39.965176,-0.37,-0.18,0.49
2025-03-03T11:41:40.346423,0.73,-0.12,0.73
2025-03-03T11:41:40.752847,0.06,-0.18,0.55
2025-03-03T11:41:41.381845,-0.85,-0.18,0.37
2025-03-03T11:41:41.764792,-0.12,-0.18,0.61
2025-03-03T11:41:42.151339,0.12,-0.18,0.61
2025-03-03T11:41:42.614575,0.06,-0.12,0.61
2025-03-03T11:41:43.004170,1.04,-0.12,0.85
2025-03-03T11:41:43.391364,0.12,-0.12,0.61
2025-03-03T11:41:43.770611,-0.55,-0.18,0.43
2025-03-03T11:41:44.143584,0.55,-0.12,0.73
2025-03-03T11:41:44.593592,0.43,-0.12,0.67
2025-03-03T11:41:44.949060,-0.67,-0.24,0.43
2025-03-03T11:41:45.345692,-0.18,-0.18,0.55
2025-03-03T11:41:46.553893,1.34,-0.06,0.85
2025-03-03T11:41:47.438782,-0.12,-0.18,0.55
2025-03-03T11:41:50.023395,-0.85,-0.18,0.43
2025-03-03T11:41:50.529789,0.31,-0.18,0.79
2025-03-03T11:41:51.112858,0.98,-0.06,0.79
2025-03-03T11:41:51.732907,-1.28,-0.24,0.31
2025-03-03T11:41:52.147974,0.06,-0.12,0.55
2025-03-03T11:41:52.894594,1.77,-0.06,0.85
2025-03-03T11:41:53.840334,0.61,-0.12,0.67
2025-03-03T11:41:55.095442,-1.04,-0.24,0.37
2025-03-03T11:41:55.933166,0.73,-0.12,0.73
2025-03-03T11:41:56.459488,0.85,-0.12,0.61
2025-03-03T11:41:57.013864,-0.43,-0.18,0.49
2025-03-03T11:41:58.083257,1.28,-0.06,0.85
2025-03-03T11:42:04.783409,0.37,-0.12,0.67
2025-03-03T11:42:05.592263,-1.28,-0.31,0.18
2025-03-03T11:42:07.617574,-1.04,-0.18,0.37
2025-03-03T11:42:08.144823,1.59,-0.06,0.98
2025-03-03T11:42:08.575458,0.12,-0.18,0.61
2025-03-03T11:42:10.153022,-0.67,-0.18,0.43
2025-03-03T11:42:10.669332,0.24,-0.18,0.61
2025-03-03T11:42:11.867081,0.43,-0.18,0.67
2025-03-03T11:42:12.552818,0.24,-0.06,0.67
2025-03-03T11:42:13.061852,0.67,-0.12,0.73
2025-03-03T11:42:14.397088,0.31,-0.18,0.67
2025-03-03T11:42:15.045431,0.92,-0.12,0.73
2025-03-03T11:42:15.697896,-2.01,-0.31,0.18
2025-03-03T11:42:16.252010,-1.22,-0.18,0.31
2025-03-03T11:42:16.830957,1.71,0.0,0.98
2025-03-03T11:42:17.921813,-0.06,-0.18,0.61
2025-03-03T11:42:18.333689,-1.59,-0.18,0.24
2025-03-03T11:42:19.475007,-0.79,-0.24,0.43
2025-03-03T11:42:19.849409,1.53,-0.06,0.92
2025-03-03T11:42:20.288980,-0.43,-0.18,0.55
2025-03-03T11:42:20.699061,0.12,-0.18,0.61
2025-03-03T11:42:21.097628,0.55,-0.06,0.73
2025-03-03T11:42:21.478099,-0.61,-0.18,0.43
2025-03-03T11:42:21.842550,0.0,-0.12,0.61
2025-03-03T11:42:22.204127,0.24,-0.18,0.61
2025-03-03T11:42:22.576745,0.18,-0.18,0.61
2025-03-03T11:42:23.004883,0.06,-0.18,0.61
2025-03-03T11:42:23.372618,0.24,-0.12,0.67
2025-03-03T11:42:23.747523,0.0,-0.12,0.55
2025-03-03T11:42:24.114775,0.43,-0.12,0.67
2025-03-03T11:42:24.507120,0.31,-0.18,0.67
2025-03-03T11:42:25.249077,-0.31,-0.24,0.49
2025-03-03T11:42:25.619983,-0.67,-0.24,0.43
2025-03-03T11:42:26.706760,-0.06,-0.18,0.55
2025-03-03T11:42:27.312692,0.67,-0.12,0.73
2025-03-03T11:42:27.835005,-0.06,-0.18,0.55
2025-03-03T11:42:28.230748,0.49,-0.12,0.73
2025-03-03T11:42:28.623826,0.12,-0.24,0.61
2025-03-03T11:42:29.060586,-0.18,-0.18,0.49
2025-03-03T11:42:29.450184,-1.22,-0.24,0.37
2025-03-03T11:42:30.756271,0.49,0.06,0.61
2025-03-03T11:42:31.158979,-0.79,-0.31,0.43
2025-03-03T11:42:31.561094,-0.06,-0.24,0.55
2025-03-03T11:42:31.994967,1.46,-0.06,0.92
2025-03-03T11:42:32.404456,-0.49,-0.18,0.43
2025-03-03T11:42:33.133032,-0.61,-0.12,0.43
2025-03-03T11:42:33.515512,0.73,-0.12,0.79
2025-03-03T11:42:35.168495,-0.24,-0.24,0.55
2025-03-03T11:42:35.591742,1.04,0.0,0.79
2025-03-03T11:42:36.180005,-0.24,-0.18,0.55
2025-03-03T11:42:37.481283,-0.85,-0.18,0.43
2025-03-03T11:42:38.552386,0.55,-0.06,0.73
2025-03-03T11:42:40.391265,-0.61,-0.18,0.43
2025-03-03T11:42:46.139934,0.12,-0.18,0.67
2025-03-03T11:42:46.999087,0.31,-0.12,0.67
2025-03-03T11:42:47.380374,0.31,-0.12,0.67
2025-03-03T11:42:48.486425,-0.49,-0.24,0.49
2025-03-03T11:42:49.126890,0.06,-0.43,0.61
2025-03-03T11:42:49.512514,-0.06,-0.06,0.55
2025-03-03T11:42:50.955887,-0.55,-0.31,0.49
2025-03-03T11:42:51.392891,0.79,-0.12,0.73
2025-03-03T11:42:52.294102,0.24,-0.12,0.67
2025-03-03T11:42:52.721561,-0.43,-0.24,0.49
2025-03-03T11:42:53.194038,0.06,-0.18,0.61
2025-03-03T11:42:53.604253,0.49,-0.12,0.67
2025-03-03T11:42:54.408676,0.0,-0.12,0.61
2025-03-03T11:42:54.814352,-0.12,-0.18,0.55
2025-03-03T11:42:55.252992,0.37,-0.18,0.67
2025-03-03T11:42:55.662389,-0.18,-0.12,0.61
2025-03-03T11:42:56.563962,-0.12,-0.18,0.55
2025-03-03T11:42:56.951688,0.18,-0.12,0.67
2025-03-03T11:42:57.640437,0.18,-0.12,0.61
2025-03-03T11:42:58.923321,-0.12,-0.18,0.55
2025-03-03T11:42:59.796269,-0.06,-0.18,0.55
2025-03-03T11:43:00.347506,0.37,-0.12,0.61
2025-03-03T11:43:01.148607,0.31,-0.12,0.61
2025-03-03T11:43:01.872699,-0.24,-0.18,0.55
2025-03-03T11:43:02.583886,0.37,-0.18,0.67
2025-03-03T11:43:04.148441,-0.06,-0.18,0.55
2025-03-03T11:43:04.844687,-0.31,-0.18,0.49
2025-03-03T11:43:05.277898,0.18,-0.12,0.61
2025-03-03T11:43:05.709929,0.37,-0.12,0.61
2025-03-03T11:43:06.169468,-0.24,-0.18,0.55
2025-03-03T11:43:08.371795,-0.12,-0.18,0.55
2025-03-03T11:43:09.162227,0.12,-0.18,0.61
2025-03-03T11:43:11.426645,0.49,-0.12,0.67
2025-03-03T11:43:11.825088,-0.55,-0.18,0.49
2025-03-03T11:43:12.314033,-0.12,-0.18,0.55
2025-03-03T11:43:13.825345,0.06,-0.18,0.61
2025-03-03T11:43:15.241282,0.12,-0.18,0.61
2025-03-03T11:43:16.814812,0.24,-0.12,0.61
2025-03-03T11:43:17.187608,-0.18,-0.18,0.55
2025-03-03T11:43:17.610152,0.18,-0.18,0.61
2025-03-03T11:43:17.977137,0.24,-0.12,0.61
2025-03-03T11:43:19.109970,-0.12,-0.18,0.55
2025-03-03T11:43:19.492444,0.49,-0.18,0.67
2025-03-03T11:43:20.022161,0.0,-0.12,0.55
2025-03-03T11:43:20.739215,-0.06,-0.18,0.61
2025-03-03T11:43:21.125207,-0.06,-0.18,0.55
2025-03-03T11:43:21.550593,0.0,-0.18,0.55
2025-03-03T11:43:21.927093,0.0,-0.12,0.61
2025-03-03T11:43:22.376439,0.12,-0.12,0.61
2025-03-03T11:43:22.764980,0.18,-0.12,0.61
2025-03-03T11:43:23.266153,-0.24,-0.18,0.55
2025-03-03T11:43:23.693167,0.31,-0.18,0.67
2025-03-03T11:43:24.211896,-0.12,-0.12,0.55
2025-03-03T11:43:25.097356,-0.61,-0.24,0.49
2025-03-03T11:43:25.571543,0.24,-0.18,0.67
2025-03-03T11:43:28.831109,0.55,-0.12,0.73
2025-03-03T11:43:29.227676,0.31,-0.12,0.67
2025-03-03T11:43:29.825453,-1.1,-0.18,0.37
2025-03-03T11:43:30.762459,0.55,-0.06,0.73
2025-03-03T11:43:31.159483,0.55,-0.12,0.73
2025-03-03T11:43:31.552394,-0.61,-0.24,0.49
2025-03-03T11:43:31.965992,-0.12,-0.12,0.55
2025-03-03T11:43:32.346968,0.92,-0.06,0.79
2025-03-03T11:43:32.714098,-0.18,-0.18,0.55
2025-03-03T11:43:33.192315,-0.24,-0.12,0.55
2025-03-03T11:43:33.835351,-0.18,-0.18,0.55
2025-03-03T11:43:34.195556,0.24,-0.12,0.61
2025-03-03T11:43:34.587745,0.06,-0.12,0.61
2025-03-03T11:43:35.020934,0.18,-0.18,0.61
2025-03-03T11:43:35.419594,0.06,-0.12,0.61
2025-03-03T11:43:35.805611,0.37,-0.12,0.67
2025-03-03T11:43:36.191608,0.31,-0.18,0.67
2025-03-03T11:43:36.636254,-0.06,-0.18,0.55
2025-03-03T11:43:37.077076,0.06,-0.12,0.61
2025-03-03T11:43:39.526125,-0.12,-0.06,0.55
2025-03-03T11:43:39.918934,-0.12,-0.24,0.55
2025-03-03T11:43:40.357946,-0.24,-0.18,0.49
2025-03-03T11:43:40.739202,0.49,-0.12,0.67
2025-03-03T11:43:41.114253,-0.18,-0.18,0.55
2025-03-03T11:43:41.480973,-0.18,-0.24,0.55
2025-03-03T11:43:41.843473,0.0,-0.12,0.61
2025-03-03T11:43:42.225693,-0.31,-0.12,0.49
2025-03-03T11:43:42.586613,0.06,-0.18,0.61
2025-03-03T11:43:43.019285,0.31,-0.18,0.61
2025-03-03T11:43:43.434800,0.0,-0.18,0.61
2025-03-03T11:43:43.820748,0.06,-0.12,0.61
2025-03-03T11:43:44.170186,0.18,-0.12,0.61
2025-03-03T11:43:44.562305,0.18,-0.12,0.55
2025-03-03T11:43:44.913198,-0.43,-0.24,0.49
2025-03-03T11:43:45.297357,0.37,-0.18,0.67
2025-03-03T11:43:45.668396,-0.37,-0.12,0.49
2025-03-03T11:43:46.038061,0.0,-0.12,0.61
2025-03-03T11:43:46.424673,0.61,-0.12,0.73
2025-03-03T11:43:46.808530,0.31,-0.18,0.61
2025-03-03T11:43:47.181639,-0.43,-0.18,0.49
2025-03-03T11:43:47.609892,0.06,-0.12,0.67
2025-03-03T11:43:47.973425,0.85,-0.12,0.79
2025-03-03T11:43:48.361105,-0.79,-0.24,0.43
2025-03-03T11:43:48.755215,0.31,-0.12,0.67
2025-03-03T11:43:49.189177,-0.18,-0.24,0.55
2025-03-03T11:43:49.559858,0.55,-0.18,0.67
2025-03-03T11:43:49.938744,0.0,-0.18,0.61
2025-03-03T11:43:50.323442,0.18,-0.24,0.61
2025-03-03T11:43:50.711330,-0.06,-0.12,0.55
2025-03-03T11:43:51.114728,0.31,-0.18,0.67
2025-03-03T11:43:51.484794,0.18,-0.12,0.61
2025-03-03T11:43:51.840008,0.06,-0.18,0.61
2025-03-03T11:43:53.518872,0.43,-0.12,0.67
2025-03-03T11:43:53.893152,-0.67,-0.18,0.43
2025-03-03T11:43:54.261621,0.61,-0.12,0.67
2025-03-03T11:43:54.626388,0.79,-0.06,0.79
2025-03-03T11:43:54.999486,-0.55,-0.24,0.49
2025-03-03T11:43:55.360102,-0.12,-0.12,0.61
2025-03-03T11:43:55.724194,0.79,-0.12,0.73
2025-03-03T11:43:56.079255,0.0,-0.12,0.55
2025-03-03T11:43:56.452259,-0.49,-0.18,0.49
2025-03-03T11:43:56.833992,0.12,-0.18,0.61
2025-03-03T11:43:57.181811,-0.37,-0.18,0.49
2025-03-03T11:43:57.580865,0.06,-0.18,0.61
2025-03-03T11:43:57.944289,0.49,-0.06,0.67
2025-03-03T11:43:58.595499,0.06,-0.18,0.55
2025-03-03T11:43:58.959886,0.06,-0.18,0.61
2025-03-03T11:43:59.325877,0.31,-0.12,0.67
2025-03-03T11:43:59.678242,-0.24,-0.18,0.55
2025-03-03T11:44:00.064313,0.18,-0.18,0.61
2025-03-03T11:44:00.436906,0.37,-0.18,0.67
2025-03-03T11:44:00.840684,-0.24,-0.18,0.49
2025-03-03T11:44:01.225580,-0.12,-0.18,0.55
2025-03-03T11:44:01.874073,0.24,-0.24,0.55
2025-03-03T11:44:02.261946,-0.18,0.24,0.73
2025-03-03T11:44:02.634234,-0.06,-0.31,0.55
2025-03-03T11:44:02.990257,0.0,-0.24,0.55
2025-03-03T11:44:03.391457,-0.12,-0.18,0.55
2025-03-03T11:44:03.758450,0.31,-0.12,0.61
2025-03-03T11:44:04.127230,0.37,-0.12,0.67
2025-03-03T11:44:04.478696,0.43,-0.18,0.67
2025-03-03T11:44:04.851416,1.04,0.0,0.79
2025-03-03T11:44:05.212513,-0.24,-0.12,0.55
2025-03-03T11:44:05.605827,-0.43,-0.24,0.49
2025-03-03T11:44:05.965286,0.98,-0.12,0.79
2025-03-03T11:44:06.332125,0.55,-0.12,0.73
2025-03-03T11:44:06.707236,-0.67,-0.12,0.43
2025-03-03T11:44:07.082118,0.55,-0.12,0.67
2025-03-03T11:44:07.463418,0.37,-0.12,0.67
2025-03-03T11:44:07.830593,-0.31,-0.24,0.55
2025-03-03T11:44:08.217080,-0.37,-0.18,0.49
2025-03-03T11:44:08.591345,0.55,-0.12,0.67
2025-03-03T11:44:09.030071,-0.43,-0.18,0.49
2025-03-03T11:44:09.679270,-0.37,-0.18,0.49
2025-03-03T11:44:10.191400,0.61,-0.12,0.73
2025-03-03T11:44:10.588413,0.12,-0.12,0.61
2025-03-03T11:44:11.004550,-0.49,-0.18,0.43
2025-03-03T11:44:11.469120,-0.24,-0.12,0.55
2025-03-03T11:44:11.884141,0.61,-0.12,0.67
2025-03-03T11:44:12.301048,-0.49,-0.18,0.49
2025-03-03T11:44:12.758698,0.49,-0.12,0.67
2025-03-03T11:44:13.145674,0.18,-0.12,0.61
2025-03-03T11:44:13.499043,-0.12,-0.24,0.55
2025-03-03T11:44:13.887414,0.06,-0.12,0.61
2025-03-03T11:44:14.253353,-0.24,-0.18,0.55
2025-03-03T11:44:14.634550,0.0,-0.18,0.55
2025-03-03T11:44:14.991917,0.37,-0.18,0.67
2025-03-03T11:44:15.379718,0.31,-0.12,0.67
2025-03-03T11:44:15.733608,-0.49,-0.18,0.49
2025-03-03T11:44:16.113768,0.0,-0.12,0.55
2025-03-03T11:44:16.498431,1.1,-0.12,0.79
2025-03-03T11:44:17.069241,-0.92,-0.24,0.37
2025-03-03T11:44:17.430627,0.49,-0.18,0.73
2025-03-03T11:44:17.809967,1.53,-0.06,0.92
2025-03-03T11:44:18.216127,-0.73,-0.24,0.43
2025-03-03T11:44:18.618929,0.18,-0.12,0.61
2025-03-03T11:44:19.005474,0.49,-0.12,0.67
2025-03-03T11:44:19.402821,-0.37,-0.12,0.49
2025-03-03T11:44:19.788987,-0.12,-0.18,0.55
2025-03-03T11:44:20.141237,0.31,-0.18,0.61
2025-03-03T11:44:20.517961,-0.24,-0.18,0.55
2025-03-03T11:44:21.232787,0.31,-0.12,0.61
2025-03-03T11:44:21.634682,0.06,-0.18,0.61
2025-03-03T11:44:22.006197,0.49,-0.12,0.67
2025-03-03T11:44:22.471557,0.12,-0.18,0.61
2025-03-03T11:44:22.839899,-0.18,-0.18,0.55
2025-03-03T11:44:23.219132,0.92,-0.06,0.79
2025-03-03T11:44:23.604226,-0.37,-0.18,0.49
2025-03-03T11:44:23.976324,-0.12,-0.18,0.55
2025-03-03T11:44:24.334737,0.49,-0.06,0.67
2025-03-03T11:44:24.704059,-0.06,-0.18,0.55
2025-03-03T11:44:25.062251,-0.18,-0.18,0.55
2025-03-03T11:44:25.442615,0.0,-0.18,0.61
2025-03-03T11:44:25.804998,0.49,-0.12,0.67
2025-03-03T11:44:26.170835,-0.06,-0.18,0.55
2025-03-03T11:44:26.559697,-0.12,-0.12,0.55
2025-03-03T11:44:26.945245,0.61,-0.06,0.67
2025-03-03T11:44:27.316926,-0.06,-0.18,0.55
2025-03-03T11:44:27.677617,-0.24,-0.18,0.49
2025-03-03T11:44:28.043109,0.55,-0.12,0.73
2025-03-03T11:44:28.436298,0.31,-0.12,0.61
2025-03-03T11:44:28.806757,-0.06,-0.18,0.61
2025-03-03T11:44:29.175329,0.43,-0.18,0.67
2025-03-03T11:44:29.544690,0.18,-0.12,0.61
2025-03-03T11:44:29.928969,-0.18,-0.12,0.55
2025-03-03T11:44:30.288046,-0.06,-0.18,0.55
2025-03-03T11:44:30.639604,-0.06,-0.12,0.55
2025-03-03T11:44:30.996278,-0.12,-0.18,0.55
2025-03-03T11:44:31.371400,0.55,-0.12,0.67
2025-03-03T11:44:32.283078,0.18,-0.18,0.61
2025-03-03T11:44:33.424171,0.24,-0.12,0.67
2025-03-03T11:44:33.826524,-0.24,-0.18,0.55
2025-03-03T11:44:34.192971,-0.31,-0.18,0.49
2025-03-03T11:44:34.560459,0.55,-0.18,0.67
2025-03-03T11:44:35.197665,-1.83,-0.18,0.12
2025-03-03T11:44:35.570909,0.61,-0.18,0.73
2025-03-03T11:44:35.987241,2.26,-0.06,1.1
2025-03-03T11:44:36.650864,-2.44,-0.37,0.06
2025-03-03T11:44:37.027710,-2.75,-0.31,-0.06
2025-03-03T11:44:37.415355,3.48,0.0,1.34
2025-03-03T11:44:37.798920,-0.06,-0.31,0.55
2025-03-03T11:44:38.178305,-2.69,-0.31,0.0
2025-03-03T11:44:38.540996,0.98,-0.12,0.79
2025-03-03T11:44:39.015258,2.08,-0.06,1.04
2025-03-03T11:44:39.683133,-2.75,-0.31,-0.06
2025-03-03T11:44:40.270786,0.98,0.0,0.79
2025-03-03T11:44:40.657571,1.71,0.0,1.04
2025-03-03T11:44:41.285488,0.61,0.0,0.73
2025-03-03T11:44:41.658407,1.34,0.06,0.92
2025-03-03T11:44:42.028191,-0.24,-0.18,0.49
2025-03-03T11:44:42.422242,-1.04,-0.06,0.49
2025-03-03T11:44:42.780313,-0.06,1.77,0.06
2025-03-03T11:44:43.146737,-40.77,-12.88,1.16
2025-03-03T11:44:43.524937,-23.8,24.11,-26.06
2025-03-03T11:44:43.897848,-90.76,-107.97,-23.93
2025-03-03T11:44:44.285730,-125.43,-51.76,-15.56
2025-03-03T11:44:44.647725,-39.25,-22.71,-3.42
2025-03-03T11:44:45.036179,-24.66,-6.71,-5.62
2025-03-03T11:44:45.411462,22.46,3.91,6.65
2025-03-03T11:44:45.776614,-15.38,-3.36,-3.23
2025-03-03T11:44:46.433749,5.31,0.85,2.2
2025-03-03T11:44:46.830642,-3.78,-0.98,-0.37
2025-03-03T11:44:47.212287,0.24,-0.12,0.73
2025-03-03T11:44:47.589761,-0.73,-0.31,0.37
2025-03-03T11:44:47.965332,-1.77,-0.49,0.12
2025-03-03T11:44:48.367739,0.37,-0.18,0.73
2025-03-03T11:44:48.727224,-1.65,-0.49,0.24
2025-03-03T11:44:49.086817,-0.18,-0.18,0.61
2025-03-03T11:44:49.451005,-0.73,-0.37,0.43
2025-03-03T11:44:49.885293,-0.37,-0.18,0.55
2025-03-03T11:44:50.278380,-0.06,-0.24,0.61
2025-03-03T11:44:50.644939,-0.18,-0.18,0.55
2025-03-03T11:44:51.066655,-0.49,-0.24,0.49
2025-03-03T11:44:51.463394,-0.61,-0.24,0.43
2025-03-03T11:44:51.833851,-0.06,-0.18,0.61
2025-03-03T11:44:52.188751,0.12,-0.18,0.55
2025-03-03T11:44:52.552035,-0.37,-0.24,0.55
2025-03-03T11:44:52.917643,-0.18,-0.18,0.61
2025-03-03T11:44:53.307228,-0.43,-0.24,0.49
2025-03-03T11:44:53.709007,0.18,-0.12,0.61
2025-03-03T11:44:54.465556,0.24,-0.12,0.67
2025-03-03T11:44:55.036754,-0.31,-0.18,0.55
2025-03-03T11:44:55.740609,-0.24,-0.31,0.55
2025-03-03T11:44:56.300893,0.18,-0.12,0.73
2025-03-03T11:44:57.442200,0.0,-0.18,0.61
2025-03-03T11:44:57.873447,0.12,-0.18,0.61
2025-03-03T11:44:58.337434,-0.12,-0.18,0.55
2025-03-03T11:44:58.960356,-1.04,-0.18,0.43
2025-03-03T11:44:59.427552,0.31,-0.12,0.67
2025-03-03T11:44:59.877330,0.92,0.0,0.79
2025-03-03T11:45:00.313270,-0.43,-0.24,0.49
2025-03-03T11:45:00.792563,-0.79,-0.24,0.43
2025-03-03T11:45:01.192725,-0.24,-0.24,0.49
2025-03-03T11:45:01.592166,0.31,-0.12,0.67
2025-03-03T11:45:02.000470,-0.24,-0.18,0.55
2025-03-03T11:45:02.453160,-0.85,-0.24,0.49
2025-03-03T11:45:02.959271,0.24,-0.18,0.67
2025-03-03T11:45:03.483503,0.67,-0.06,0.73
2025-03-03T11:45:03.913823,-0.24,-0.18,0.55
2025-03-03T11:45:04.343529,-0.06,-0.18,0.55
2025-03-03T11:45:04.877737,0.06,0.0,0.61
2025-03-03T11:45:05.312912,-0.31,-0.18,0.49
2025-03-03T11:45:05.893446,-0.18,-0.24,0.55
2025-03-03T11:45:06.534775,0.31,-0.12,0.61
2025-03-03T11:45:07.098459,0.49,-0.12,0.67
2025-03-03T11:45:07.668711,0.24,-0.18,0.67
2025-03-03T11:45:08.092061,-0.06,-0.18,0.61
